                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                    6600                                     1568                  7.5000000000000000E-001                  2.9999999999999997E-004                  1.5752588370048378E+010                  9.8919212837183193E+002                  4.6576318814090164E+003                  1.5301169036531908E+003                  6.0157644268193778E+001                  2.3766059276844853E+001                  1.9642448914684491E-042                  0.0000000000000000E+000                  9.9967326249594657E-001                  4.3091019524439074E-006                  2.1178970161078224E-004                  3.3634390430094996E-006                  3.6385785582547755E-005                  7.2433742265573153E-001                 -5.0813592667339015E-009                  1.8725158148116253E-001                  1.7216416723377664E-005                  5.3684951609965470E-001                  5.5198486356088113E-006                  1.1259408627577075E-004                  3.3594567273822213E-005                  2.2860887954304860E-005                  4.7938294788620867E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2431418348860566E-001                  5.9919691114367346E+001                  7.2430002248786196E-001                  5.9753242806123545E+001                  5.4890772350015165E+006                  1.3379686935305114E+002                  4.7338698169163316E+006                  1.5154289772234770E+003                  1.5153271363474369E+003                  1.0181030052886138E-001                  1.0389207658972721E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  4.9712254641820083E+017                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20210120" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  7.2433742265573153E-001                  1.7792908212445631E+000                  3.6681651612717014E+000                 -7.8925866536585350E+000                  3.6085302958937877E+000                  7.6525131113819367E-001                  2.3445455329292983E-001                  2.9413556887647463E-004 
                                       2                  7.2433742265536927E-001                  1.7792908212180742E+000                  3.6681651632801677E+000                 -7.8925866511356437E+000                  3.6085303003917750E+000                  7.6525131113819367E-001                  2.3445455329292983E-001                  2.9413556887647463E-004 
                                       3                  7.2433742265403378E-001                  1.7792908211203899E+000                  3.6681651689273060E+000                 -7.8925866440421171E+000                  3.6085303130386159E+000                  7.6525131113819367E-001                  2.3445455329292983E-001                  2.9413556887647463E-004 
                                       4                  7.2433742265059609E-001                  1.7792908208689397E+000                  3.6681651840643812E+000                 -7.8925866250280139E+000                  3.6085303469383012E+000                  7.6525131113819367E-001                  2.3445455329292983E-001                  2.9413556887647463E-004 
                                       5                  7.2433742264123913E-001                  1.7792908201845388E+000                  3.6681652221096646E+000                 -7.8925865772383332E+000                  3.6085304321411629E+000                  7.6525131113819367E-001                  2.3445455329292983E-001                  2.9413556887647463E-004 
                                       6                  7.2433742261843825E-001                  1.7792908185167893E+000                  3.6681652912076728E+000                 -7.8925864904427492E+000                  3.6085305868867268E+000                  7.6525131113819367E-001                  2.3445455329292983E-001                  2.9413556887647463E-004 
                                       7                  7.2433742258283385E-001                  1.7792908159125620E+000                  3.6681654044586849E+000                 -7.8925863481861942E+000                  3.6085308405126737E+000                  7.6525131113819367E-001                  2.3445455329292983E-001                  2.9413556887647463E-004 
                                       8                  7.2433742252271260E-001                  1.7792908115150714E+000                  3.6681655979022239E+000                 -7.8925861052002206E+000                  3.6085312737281763E+000                  7.6525131113819367E-001                  2.3445455329292983E-001                  2.9413556887647463E-004 
                                       9                  7.2433742241932597E-001                  1.7792908039530066E+000                  3.6681659302197964E+000                 -7.8925856877787774E+000                  3.6085320179457478E+000                  7.6525131113819367E-001                  2.3445455329292983E-001                  2.9413556887647463E-004 
                                      10                  7.2433742224182329E-001                  1.7792907909698339E+000                  3.6681664968952616E+000                 -7.8925849759978171E+000                  3.6085332869866531E+000                  7.6525131113819367E-001                  2.3445455329292983E-001                  2.9413556887647463E-004 
                                      11                  7.2433742194035222E-001                  1.7792907689192041E+000                  3.6681674503646122E+000                 -7.8925837784232034E+000                  3.6085354221877233E+000                  7.6525131113819367E-001                  2.3445455329292983E-001                  2.9413556887647463E-004 
                                      12                  7.2433742143593183E-001                  1.7792907320242715E+000                  3.6681690428302574E+000                 -7.8925817783819561E+000                  3.6085389882323051E+000                  7.6525131113819367E-001                  2.3445455329292983E-001                  2.9413556887647463E-004 
                                      13                  7.2433742059440731E-001                  1.7792906704727149E+000                  3.6681717457777250E+000                 -7.8925783839941834E+000                  3.6085450406469266E+000                  7.6525131113819367E-001                  2.3445455329292983E-001                  2.9413556887647463E-004 
                                      14                  7.2433741915152361E-001                  1.7792905649367510E+000                  3.6681765252558658E+000                 -7.8925723829476127E+000                  3.6085557417248193E+000                  7.6525131113819367E-001                  2.3445455329292983E-001                  2.9413556887647463E-004 
                                      15                  7.2433741655534545E-001                  1.7792903750484976E+000                  3.6681853321203466E+000                 -7.8925613287164538E+000                  3.6085754563746910E+000                  7.6525131113819367E-001                  2.3445455329292983E-001                  2.9413556887647463E-004 
                                      16                  7.2433741171009169E-001                  1.7792900206679527E+000                  3.6682019085731872E+000                 -7.8925405346825332E+000                  3.6086125510295246E+000                  7.6525131113819367E-001                  2.3445455329292983E-001                  2.9413556887647463E-004 
                                      17                  7.2433740255283940E-001                  1.7792893509386838E+000                  3.6682332106730375E+000                 -7.8925013127669263E+000                  3.6086825535076112E+000                  7.6525131113819367E-001                  2.3445455329292983E-001                  2.9413556887647463E-004 
                                      18                  7.2433738528243108E-001                  1.7792880879473225E+000                  3.6682916330423962E+000                 -7.8924282651281050E+000                  3.6088130477810854E+000                  7.6525131113819367E-001                  2.3445455329292983E-001                  2.9413556887647463E-004 
                                      19                  7.2433735327723381E-001                  1.7792857477599142E+000                  3.6683972802518685E+000                 -7.8922966934715468E+000                  3.6090484945400787E+000                  7.6525131113819367E-001                  2.3445455329292983E-001                  2.9413556887647463E-004 
                                      20                  7.2433729634043609E-001                  1.7792815857668798E+000                  3.6685790128802105E+000                 -7.8920719626937164E+000                  3.6094518869104708E+000                  7.6525131113819367E-001                  2.3445455329292986E-001                  2.9413556887647463E-004 
                                      21                  7.2433720078608177E-001                  1.7792746042341425E+000                  3.6688747791738856E+000                 -7.8917105680842239E+000                  3.6101039900920164E+000                  7.6525131113819367E-001                  2.3445455329292983E-001                  2.9413556887647463E-004 
                                      22                  7.2433704954723643E-001                  1.7792635627033138E+000                  3.6693363243155339E+000                 -7.8911573284202570E+000                  3.6111107413286163E+000                  7.6525131113819356E-001                  2.3445455329292986E-001                  2.9413556887658565E-004 
                                      23                  7.2433681908406944E-001                  1.7792467570270649E+000                  3.6700475208121865E+000                 -7.8903299440880561E+000                  3.6126366325256027E+000                  7.6525131113819367E-001                  2.3445455329292980E-001                  2.9413556887658565E-004 
                                      24                  7.2433646941739183E-001                  1.7792213036906077E+000                  3.6711674503696754E+000                 -7.8890868435381929E+000                  3.6149790188736475E+000                  7.6525131113819367E-001                  2.3445455329292980E-001                  2.9413556887658565E-004 
