                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                    6550                                     1568                  7.5000000000000000E-001                  2.9999999999999997E-004                  1.5752538496683352E+010                  1.0060897713511453E+003                  4.6605941465877968E+003                  1.5128208317691549E+003                  5.9740659654972291E+001                  2.3730523372582695E+001                  0.0000000000000000E+000                  3.0030095553169104E-043                  9.9967350132457389E-001                  4.0703540454157425E-006                  2.1178970172719503E-004                  3.3633583728384835E-006                  3.6385785416383046E-005                  7.2458853290925751E-001                 -4.9871374421321353E-009                  1.8820243759268848E-001                  1.7360308987860637E-005                  5.3615002842292503E-001                  5.0321132496722610E-006                  1.1249231668573458E-004                  3.3759939051428122E-005                  2.2868369930606766E-005                  4.7838673075095184E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2456576985886778E-001                  5.9505317222699738E+001                  7.2455226648938442E-001                  5.9345219869004929E+001                  5.4311633344364874E+006                  1.3636563606595067E+002                  4.7896520043414123E+006                  1.4983376350199633E+003                  1.4982500120999900E+003                  8.7597719879970018E-002                  1.0271561942525548E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  4.9712097250706714E+017                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20210120" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  7.2458853290925751E-001                  1.7762700137641378E+000                  3.6684412858284783E+000                 -7.8904596405337744E+000                  3.6109278769614930E+000                  7.6525128162747647E-001                  2.3445458425624960E-001                  2.9413411627388086E-004 
                                       2                  7.2458853290889513E-001                  1.7762700137372123E+000                  3.6684412878888231E+000                 -7.8904596379567362E+000                  3.6109278815641130E+000                  7.6525128162747647E-001                  2.3445458425624960E-001                  2.9413411627388086E-004 
                                       3                  7.2458853290755920E-001                  1.7762700136379221E+000                  3.6684412936818274E+000                 -7.8904596307109705E+000                  3.6109278945051400E+000                  7.6525128162747647E-001                  2.3445458425624960E-001                  2.9413411627388086E-004 
                                       4                  7.2458853290412029E-001                  1.7762700133823337E+000                  3.6684413092098973E+000                 -7.8904596112887981E+000                  3.6109279291933851E+000                  7.6525128162747647E-001                  2.3445458425624960E-001                  2.9413411627388086E-004 
                                       5                  7.2458853289476000E-001                  1.7762700126866771E+000                  3.6684413482379008E+000                 -7.8904595624734712E+000                  3.6109280163782169E+000                  7.6525128162747647E-001                  2.3445458425624960E-001                  2.9413411627388086E-004 
                                       6                  7.2458853287195124E-001                  1.7762700109914913E+000                  3.6684414191207306E+000                 -7.8904594738151266E+000                  3.6109281747234183E+000                  7.6525128162747647E-001                  2.3445458425624960E-001                  2.9413411627388086E-004 
                                       7                  7.2458853283633462E-001                  1.7762700083444263E+000                  3.6684415352970552E+000                 -7.8904593285055444E+000                  3.6109284342491277E+000                  7.6525128162747647E-001                  2.3445458425624960E-001                  2.9413411627388086E-004 
                                       8                  7.2458853277619251E-001                  1.7762700038745971E+000                  3.6684417337373265E+000                 -7.8904590803047716E+000                  3.6109288775419413E+000                  7.6525128162747647E-001                  2.3445458425624960E-001                  2.9413411627388086E-004 
                                       9                  7.2458853267277001E-001                  1.7762699961881374E+000                  3.6684420746388615E+000                 -7.8904586539250046E+000                  3.6109296390712178E+000                  7.6525128162747647E-001                  2.3445458425624960E-001                  2.9413411627388086E-004 
                                      10                  7.2458853249520583E-001                  1.7762699829913930E+000                  3.6684426559520507E+000                 -7.8904579268686943E+000                  3.6109309376319993E+000                  7.6525128162747647E-001                  2.3445458425624960E-001                  2.9413411627388086E-004 
