                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                    1000                                     1038                  7.5000000000000000E-001                  2.9999999999999997E-004                  1.5249395894694376E+010                  2.2758854836954991E+006                  5.9598590779378319E+003                  4.7367752767399978E+000                  2.0442228824365163E+000                  5.8357004029681994E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9967769009377139E-001                  8.5638485824224887E-007                  2.1151148529180598E-004                  3.3580410680854692E-006                  3.6151318616553612E-005                  7.4925610854375635E-001                 -5.1232401424554221E-013                  4.1841873530042722E-001                  8.0257335214372618E-004                  3.2981061960059754E-001                  2.2586011057550241E-005                  5.2948892682715212E-005                  7.9057345353030528E-005                  2.3602975843722586E-005                  1.4341607802306372E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4925610784813756E-001                  2.0437164436820145E+000                  7.4925610697436384E-001                  2.0431486558648166E+000                  3.3807323809869595E+004                  1.3609090340330126E+006                  1.5817852120259728E+009                  4.7384457825640780E+000                  4.7384457825640762E+000                  1.3255772251928087E-023                  3.3496454647170310E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  4.8124272281015898E+017                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20210120" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  7.4925610854375635E-001                  3.1052824534487361E-001                  3.7752669280023148E+000                 -6.8252944139386278E+000                  4.7934850447271078E+000                  7.9352060262409518E-001                  2.0621709006864963E-001                  2.6230730725518292E-004 
                                       2                  7.4925610854338165E-001                  3.1052818553502681E-001                  3.7753675176478438E+000                 -6.8252320441697973E+000                  4.7936484827792540E+000                  7.9352060262409518E-001                  2.0621709006864969E-001                  2.6230730725518292E-004 
                                       3                  7.4925610854253877E-001                  3.1052805098210995E-001                  3.7755536526131408E+000                 -6.8251174949159861E+000                  4.7939500534450694E+000                  7.9352060262409518E-001                  2.0621709006864974E-001                  2.6230730725507190E-004 
                                       4                  7.4925610854113400E-001                  3.1052782678610785E-001                  3.7758261572520122E+000                 -6.8249518826711260E+000                  4.7943894698746012E+000                  7.9352060262409496E-001                  2.0621709006864980E-001                  2.6230730725518292E-004 
                                       5                  7.4925610853926095E-001                  3.1052752797153732E-001                  3.7761392210010536E+000                 -6.8247647941997673E+000                  4.7948911176554958E+000                  7.9352060262409496E-001                  2.0621709006864991E-001                  2.6230730725518292E-004 
                                       6                  7.4925610853738767E-001                  3.1052722928504944E-001                  3.7766504784287527E+000                 -6.8244645529740122E+000                  4.7957050637040490E+000                  7.9352060262409485E-001                  2.0621709006865002E-001                  2.6230730725518292E-004 
                                       7                  7.4925610853317304E-001                  3.1052655770264248E-001                  3.7774066126135377E+000                 -6.8240374363410803E+000                  4.7968919471369666E+000                  7.9352060262409474E-001                  2.0621709006865011E-001                  2.6230730725518292E-004 
                                       8                  7.4925610852849023E-001                  3.1052581222982834E-001                  3.7788168238661108E+000                 -6.8232765316887738E+000                  4.7990698713806923E+000                  7.9352060262409463E-001                  2.0621709006865024E-001                  2.6230730725518292E-004 
                                       9                  7.4925610851678315E-001                  3.1052395179345066E-001                  3.7823524901049868E+000                 -6.8215851956152438E+000                  4.8043141746119993E+000                  7.9352060262409452E-001                  2.0621709006865033E-001                  2.6230730725518292E-004 
                                      10                  7.4925610848868596E-001                  3.1051950400430506E-001                  3.7888660858319105E+000                 -6.8193297781825910E+000                  4.8131170845827311E+000                  7.9352060262409452E-001                  2.0621709006865041E-001                  2.6230730725507190E-004 
                                      11                  7.4925610844888180E-001                  3.1051323537594538E-001                  3.7967383526306566E+000                 -6.8177374829009434E+000                  4.8226284947443272E+000                  7.9352060262409430E-001                  2.0621709006865049E-001                  2.6230730725518292E-004 
                                      12                  7.4925610841376045E-001                  3.1050772425127987E-001                  3.8032018593231056E+000                 -6.8169567135489739E+000                  4.8299173684529082E+000                  7.9352060262409418E-001                  2.0621709006865072E-001                  2.6230730725507190E-004 
