                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     680                                      750                  7.5000000000000000E-001                  2.9999999999999997E-004                  2.6328301508225165E+007                  4.0240082936152659E+005                  6.1472921151808841E+003                  4.9761613265645815E-001                  6.2278531036033880E-001                 -1.2932236688506002E+000                  7.5880682077543271E-001                  1.6670763837370726E-004                  2.4072632088560664E-001                  5.0719887754035248E-005                  1.6177325434879187E-005                  1.4040671427458228E-004                  3.1491907175007525E-005                  7.4999841902129138E-001                 -1.7037441622150964E-014                  5.6927084368521064E-001                  5.2975204745793535E-005                  1.8044958159188657E-001                  3.8603916004684948E-005                  1.1474861114494020E-005                  1.0530482928408458E-004                  2.3618880593221151E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4999841898940167E-001                  6.2272075569306151E-001                  7.4999841894688135E-001                  6.2265265481593091E-001                  5.6821270222089761E+003                  4.2605672311927237E+007                  1.5071826852106335E+010                  5.0319014042393329E-001                  5.0319014042393329E-001                  8.3921035365170915E-050                  1.1891901366675447E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  8.3087248782054325E+014                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20210120" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  7.4999841902129138E-001                 -2.0566163968882994E-001                  3.7895092349231665E+000                 -6.2708157732423224E+000                  5.3485666924669539E+000                  7.5909999872898082E-001                  2.4060000127101916E-001                  2.9999999999996696E-004 
                                       2                  7.4999841902091635E-001                 -2.0566223029033354E-001                  3.7922117946400844E+000                 -6.2682695290190704E+000                  5.3538309874848151E+000                  7.5909999872898082E-001                  2.4060000127101916E-001                  2.9999999999996696E-004 
                                       3                  7.4999841902007258E-001                 -2.0566355138424541E-001                  3.7973831598036214E+000                 -6.2639174917987548E+000                  5.3633852684036718E+000                  7.5909999872898082E-001                  2.4060000127101916E-001                  2.9999999999996696E-004 
                                       4                  7.4999841901866637E-001                 -2.0566573127964091E-001                  3.8052093132921141E+000                 -6.2582278475901347E+000                  5.3769525809515750E+000                  7.5909999872898082E-001                  2.4060000127101916E-001                  2.9999999999996696E-004 
                                       5                  7.4999841901679143E-001                 -2.0566860002711199E-001                  3.8142525886661605E+000                 -6.2523329743537390E+000                  5.3919566013935505E+000                  7.5909999872898082E-001                  2.4060000127101916E-001                  2.9999999999996696E-004 
                                       6                  7.4999841901491637E-001                 -2.0567143015457026E-001                  3.8231217035978515E+000                 -6.2467692666369770E+000                  5.4064598979296923E+000                  7.5909999872898082E-001                  2.4060000127101916E-001                  2.9999999999996696E-004 
                                       7                  7.4999841901304132E-001                 -2.0567422431104634E-001                  3.8327429923928715E+000                 -6.2407138277730523E+000                  5.4222177211392353E+000                  7.5909999872898082E-001                  2.4060000127101916E-001                  2.9999999999996696E-004 
                                       8                  7.4999841901069753E-001                 -2.0567766871957222E-001                  3.8403635530405156E+000                 -6.2356996120814872E+000                  5.4349264988060257E+000                  7.5909999872898082E-001                  2.4060000127101916E-001                  2.9999999999996696E-004 
                                       9                  7.4999841900952580E-001                 -2.0567937118446539E-001                  3.8452797413641897E+000                 -6.2323986907263915E+000                  5.4431971282315414E+000                  7.5909999872898082E-001                  2.4060000127101916E-001                  2.9999999999996696E-004 
                                      10                  7.4999841900835384E-001                 -2.0568106077835951E-001                  3.8524096329127344E+000                 -6.2274974880829772E+000                  5.4553152325488181E+000                  7.5909999872898082E-001                  2.4060000127101916E-001                  2.9999999999996696E-004 
